round_num	role	type	config	duration	experimentName	iterationName	gameid	logTime	eventType
0	student	beakerquestion	100	0.838	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663003	logTimes
0	student	beakerquestion	101	0.501	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663021	logTimes
0	student	beakerquestion	110	0.082	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663023	logTimes
0	student	beakerquestion	111	0.081	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663024	logTimes
0	student	beakerquestion	001	0.082	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663027	logTimes
0	student	beakerquestion	010	0.083	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663028	logTimes
0	student	beakerquestion	011	0.081	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663029	logTimes
0	student	reactionquestion	110	0.079	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663030	logTimes
0	student	reactionquestion	001	0.084	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663032	logTimes
0	student	reactionquestion	000	0.081	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663033	logTimes
0	student	reactionquestion	010	0.081	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663035	logTimes
0	student	reactionquestion	1xx	0.083	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663036	logTimes
0	student	reactionquestion	x0x	0.084	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663038	logTimes
0	student	reactionquestion	x1x	0.083	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663039	logTimes
0	student	reactionquestion	xx1	0.082	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663040	logTimes
0	student	reactionquestion	1x0	0.083	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663043	logTimes
0	student	reactionquestion	11x	0.082	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663044	logTimes
0	student	reactionquestion	01x	0.081	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663045	logTimes
0	student	reactionquestion	x00	0.082	mp-game-6	pilot	2925-72354db2-96a0-4ae8-8283-98aec0ff3065	1563992663046	logTimes
