experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	train	test	chat	eventType
mp-game-6	pilot	7813-1fb43466-0c32-4b5f-861a-3a3d1b22b010	1561750299483	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	0	29.918	12.03	2.583	logTimes
mp-game-6	pilot	7813-1fb43466-0c32-4b5f-861a-3a3d1b22b010	1561750303187	student	13	"bugs with wings and antennae"	bugs_wings_antennae	0	-1	179.124	2.27	logTimes
