round_num	role	type	config	duration	experimentName	iterationName	gameid	logTime	eventType
0	student	beakerquestion	100	1.056	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531215	logTimes
0	student	beakerquestion	101	0.124	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531234	logTimes
0	student	beakerquestion	110	0.5	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531236	logTimes
0	student	beakerquestion	111	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531238	logTimes
0	student	beakerquestion	001	0.082	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531240	logTimes
0	student	beakerquestion	010	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531241	logTimes
0	student	beakerquestion	011	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531242	logTimes
0	student	reactionquestion	110	0.086	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531243	logTimes
0	student	reactionquestion	111	0.077	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531244	logTimes
0	student	reactionquestion	000	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531245	logTimes
0	student	reactionquestion	001	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531247	logTimes
0	student	reactionquestion	1xx	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531248	logTimes
0	student	reactionquestion	x1x	0.082	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531250	logTimes
0	student	reactionquestion	xx0	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531252	logTimes
0	student	reactionquestion	xx1	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531253	logTimes
0	student	reactionquestion	1x1	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531254	logTimes
0	student	reactionquestion	x01	0.079	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531256	logTimes
0	student	reactionquestion	x11	0.085	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531257	logTimes
0	student	reactionquestion	x10	0.082	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001531258	logTimes
0	explorer	beakerquestion	100	1.489	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567492	logTimes
0	explorer	beakerquestion	101	0.362	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567495	logTimes
0	explorer	beakerquestion	110	0.499	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567496	logTimes
0	explorer	beakerquestion	111	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567497	logTimes
0	explorer	beakerquestion	001	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567498	logTimes
0	explorer	beakerquestion	010	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567499	logTimes
0	explorer	beakerquestion	011	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567500	logTimes
0	explorer	reactionquestion	110	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567500	logTimes
0	explorer	reactionquestion	111	0.084	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567501	logTimes
0	explorer	reactionquestion	000	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567503	logTimes
0	explorer	reactionquestion	001	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567505	logTimes
0	explorer	reactionquestion	1xx	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567507	logTimes
0	explorer	reactionquestion	x1x	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567508	logTimes
0	explorer	reactionquestion	xx0	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567509	logTimes
0	explorer	reactionquestion	xx1	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567510	logTimes
0	explorer	reactionquestion	1x1	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567511	logTimes
0	explorer	reactionquestion	x01	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567512	logTimes
0	explorer	reactionquestion	x11	0.081	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567513	logTimes
0	explorer	reactionquestion	x10	0.083	mp-game-6	pilot	6132-2d8b6493-68ae-4cf1-895f-a09b0d08ee72	1564001567514	logTimes
