round_num	role	type	config	duration	experimentName	iterationName	gameid	logTime	eventType
0	student	beakerquestion	100	0.689	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225396	logTimes
0	student	beakerquestion	101	0.498	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225413	logTimes
0	student	beakerquestion	110	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225415	logTimes
0	student	beakerquestion	111	0.084	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225416	logTimes
0	student	beakerquestion	001	0.082	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225418	logTimes
0	student	beakerquestion	010	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225420	logTimes
0	student	beakerquestion	011	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225421	logTimes
0	student	reactionquestion	110	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225422	logTimes
0	student	reactionquestion	001	0.078	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225423	logTimes
0	student	reactionquestion	010	0.084	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225424	logTimes
0	student	reactionquestion	000	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225426	logTimes
0	student	reactionquestion	1xx	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225428	logTimes
0	student	reactionquestion	x0x	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225429	logTimes
0	student	reactionquestion	x1x	0.081	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225430	logTimes
0	student	reactionquestion	xx1	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225432	logTimes
0	student	reactionquestion	11x	0.081	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225433	logTimes
0	student	reactionquestion	1x0	0.082	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225435	logTimes
0	student	reactionquestion	0x1	0.078	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225436	logTimes
0	student	reactionquestion	00x	0.084	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993225437	logTimes
0	explorer	beakerquestion	100	0.654	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229464	logTimes
0	explorer	beakerquestion	101	0.499	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229468	logTimes
0	explorer	beakerquestion	110	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229469	logTimes
0	explorer	beakerquestion	111	0.082	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229470	logTimes
0	explorer	beakerquestion	001	0.081	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229471	logTimes
0	explorer	beakerquestion	010	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229472	logTimes
0	explorer	beakerquestion	011	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229473	logTimes
0	explorer	reactionquestion	110	0.086	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229475	logTimes
0	explorer	reactionquestion	001	0.076	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229476	logTimes
0	explorer	reactionquestion	010	0.083	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229479	logTimes
0	explorer	reactionquestion	000	0.082	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229481	logTimes
0	explorer	reactionquestion	1xx	0.081	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229482	logTimes
0	explorer	reactionquestion	x0x	0.082	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229483	logTimes
0	explorer	reactionquestion	x1x	0.08	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229485	logTimes
0	explorer	reactionquestion	xx1	0.084	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229486	logTimes
0	explorer	reactionquestion	11x	0.081	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229487	logTimes
0	explorer	reactionquestion	1x0	0.081	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229489	logTimes
0	explorer	reactionquestion	0x1	0.08	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229490	logTimes
0	explorer	reactionquestion	00x	0.081	mp-game-6	pilot	3803-b59d7917-fc4c-412f-b9b5-5e19104917ee	1563993229491	logTimes
