experimentName	iterationName	gameid	time	role	round_num	train	test	chat	eventType
mp-game-6	pilot	3578-d47437aa-15fa-4615-9561-0e51d220d486	1563294416395	student	0	-1	3.053	1.547	logTimes
mp-game-6	pilot	3578-d47437aa-15fa-4615-9561-0e51d220d486	1563294421123	explorer	0	54.245	2.424	11.711	logTimes
