experimentName	iterationName	gameid	time	role	round_num	train	test	chat	eventType
mp-game-6	pilot	7073-9be78188-9198-4e1f-b425-c43e8f3ad2be	1563916591145	student	0	-1	26.407	1.066	logTimes
