round_num	role	type	config	duration	experimentName	iterationName	gameid	logTime	eventType
0	student	beakerquestion	100	0.955	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108080	logTimes
0	student	beakerquestion	101	0.501	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108095	logTimes
0	student	beakerquestion	110	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108097	logTimes
0	student	beakerquestion	111	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108098	logTimes
0	student	beakerquestion	001	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108099	logTimes
0	student	beakerquestion	010	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108100	logTimes
0	student	beakerquestion	011	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108101	logTimes
0	student	reactionquestion	101	0.081	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108102	logTimes
0	student	reactionquestion	111	0.08	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108103	logTimes
0	student	reactionquestion	000	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108104	logTimes
0	student	reactionquestion	010	0.081	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108105	logTimes
0	student	reactionquestion	0xx	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108107	logTimes
0	student	reactionquestion	1xx	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108108	logTimes
0	student	reactionquestion	x1x	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108110	logTimes
0	student	reactionquestion	xx1	0.081	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108111	logTimes
0	student	reactionquestion	1x0	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108113	logTimes
0	student	reactionquestion	0x1	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108115	logTimes
0	student	reactionquestion	0x0	0.08	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108118	logTimes
0	student	reactionquestion	00x	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006108119	logTimes
0	explorer	beakerquestion	100	0.732	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006112992	logTimes
0	explorer	beakerquestion	101	0.501	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006112998	logTimes
0	explorer	beakerquestion	110	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006112999	logTimes
0	explorer	beakerquestion	111	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113000	logTimes
0	explorer	beakerquestion	001	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113002	logTimes
0	explorer	beakerquestion	010	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113003	logTimes
0	explorer	beakerquestion	011	0.081	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113004	logTimes
0	explorer	reactionquestion	101	0.084	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113005	logTimes
0	explorer	reactionquestion	111	0.08	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113007	logTimes
0	explorer	reactionquestion	000	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113009	logTimes
0	explorer	reactionquestion	010	0.084	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113010	logTimes
0	explorer	reactionquestion	0xx	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113012	logTimes
0	explorer	reactionquestion	1xx	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113016	logTimes
0	explorer	reactionquestion	x1x	0.082	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113019	logTimes
0	explorer	reactionquestion	xx1	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113021	logTimes
0	explorer	reactionquestion	1x0	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113022	logTimes
0	explorer	reactionquestion	0x1	0.083	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113024	logTimes
0	explorer	reactionquestion	0x0	0.08	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113026	logTimes
0	explorer	reactionquestion	00x	0.084	mp-game-6	pilot	5827-416503b9-2d65-4eed-9f10-8dc612b359ec	1564006113028	logTimes
